timestamp,bandwidth,throughput,congestion,packet_loss,latency,jitter,Routers,Planned route,Network measure,Network target,Video target,Percentage video occupancy,Bitrate video,Number videos
2024-05-11 20:47:24,2,2.25,0.07,0.0,10.77,4.2,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:47:48,2,2.41,0.14,0.0,10.43,1.46,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:48:16,2,2.38,0.06,0.0,10.87,0.56,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:48:44,2,2.67,0.05,17.5,10.47,0.25,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:49:13,2,1.91,0.08,0.0,10.84,0.75,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:49:42,2,2.07,0.07,0.0,10.16,0.59,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:50:14,2,1.58,0.2,15.0,9.78,0.61,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:50:41,2,2.56,0.05,0.0,11.06,0.65,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:51:08,2,2.47,0.31,0.0,9.91,0.85,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:51:35,2,2.64,0.05,5.0,10.08,1.07,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:52:02,2,2.58,0.09,0.0,10.78,1.55,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:52:26,2,2.69,0.54,0.0,10.5,0.42,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:52:57,2,1.69,0.08,0.0,11.1,0.59,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:53:25,2,2.24,0.08,0.0,10.59,0.55,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:53:56,2,1.65,0.07,0.0,11.02,0.51,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:54:23,2,2.73,0.07,17.5,11.68,0.84,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:54:51,2,2.13,0.03,0.0,10.8,0.42,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:55:16,2,2.37,0.07,0.0,10.33,0.81,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:55:40,2,2.39,0.07,0.0,9.83,0.89,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:56:09,2,2.04,0.54,0.0,10.47,6.71,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 20:56:37,2,2.1,0.12,0.0,10.6,0.41,"up xrv1,2,3",Redistribution,S1,S3,,0,0,0
2024-05-11 19:13:38,2,2.02,0.07,0.0,10.77,0.53,"up xrv1,2,3",Redistribution,S1,S3,S3,0,0,1
2024-05-11 19:14:08,2,1.85,0.29,0.0,10.25,0.61,"up xrv1,2,3",Redistribution,S1,S3,S3,0,0,1
2024-05-11 19:14:36,2,2.13,0.09,0.0,10.62,0.71,"up xrv1,2,3",Redistribution,S1,S3,S3,0,0,1
2024-05-11 19:15:04,2,2.25,0.3,0.0,10.58,0.39,"up xrv1,2,3",Redistribution,S1,S3,S3,0,0,1
2024-05-11 19:15:34,2,1.83,0.08,0.0,10.08,0.5,"up xrv1,2,3",Redistribution,S1,S3,S3,0,0,1
2024-05-11 19:16:02,2,2.28,0.07,0.0,10.46,0.49,"up xrv1,2,3",Redistribution,S1,S3,S3,0,0,1
2024-05-11 19:16:26,2,2.36,0.08,0.0,12.4,0.64,"up xrv1,2,3",Redistribution,S1,S3,S3,0,0,1
2024-05-11 19:16:56,2,1.91,0.11,15.0,10.56,0.97,"up xrv1,2,3",Redistribution,S1,S3,S3,0,0,1
2024-05-11 19:17:24,2,2.48,0.06,0.0,10.45,0.43,"up xrv1,2,3",Redistribution,S1,S3,S3,0,0,1
2024-05-11 19:17:52,2,2.28,0.1,0.0,10.73,0.34,"up xrv1,2,3",Redistribution,S1,S3,S3,0,0,1
2024-05-11 19:18:19,2,2.44,0.07,0.0,10.3,0.56,"up xrv1,2,3",Redistribution,S1,S3,S3,0,0,1
2024-05-11 19:18:43,2,2.58,0.06,0.0,10.31,1.96,"up xrv1,2,3",Redistribution,S1,S3,S3,0,0,1
2024-05-11 19:19:15,2,1.53,16.06,0.0,12.51,1.21,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 19:19:44,2,1.83,14.38,0.0,10.45,1.1,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 19:20:13,2,2.13,16.11,0.0,11.32,0.62,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 19:20:43,2,1.83,2.84,0.0,10.49,0.81,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 19:21:12,2,1.95,4.31,0.0,10.18,0.73,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 19:21:43,2,1.65,10.74,0.0,10.41,0.82,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 19:22:13,2,1.77,12.47,10.0,10.87,0.7,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 19:22:41,2,2.51,6.98,0.0,9.49,1.0,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 19:23:04,2,6.57,13.92,17.5,10.01,1.45,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 19:23:31,2,2.89,9.65,0.0,10.58,0.93,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 19:23:55,2,2.32,9.86,7.5,11.32,1.68,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 19:24:22,2,1.44,14.27,0.0,10.26,1.15,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 19:24:47,2,3.62,15.15,0.0,10.12,1.38,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 19:25:13,2,1.63,12.91,0.0,9.84,1.27,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 19:25:38,2,3.76,14.23,0.0,9.87,0.68,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 19:26:06,2,2.24,11.29,0.0,9.93,0.63,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 19:26:34,2,2.11,8.99,0.0,10.13,0.39,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 19:26:59,2,2.34,16.01,0.0,9.19,0.91,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 19:27:22,2,2.6,10.94,0.0,10.67,1.23,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,1
2024-05-11 19:27:52,2,1.98,19.93,15.0,11.33,0.9,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,1
2024-05-11 19:28:17,2,4.72,35.55,17.5,10.1,1.42,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,1
2024-05-11 19:28:44,2,2.66,19.68,0.0,8.91,0.63,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,1
2024-05-11 19:29:10,2,1.62,20.47,0.0,10.09,10.8,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,1
2024-05-11 19:29:42,2,1.38,19.68,0.0,8.28,1.05,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,1
2024-05-11 19:30:14,2,1.67,19.87,15.0,8.99,0.96,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,1
2024-05-11 19:30:45,2,1.6,9.75,0.0,10.73,0.8,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,1
2024-05-11 19:31:12,2,2.46,20.3,2.5,9.8,0.55,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,1
2024-05-11 19:31:36,2,5.2,19.52,0.0,9.65,0.59,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,1
2024-05-11 19:32:01,2,2.35,19.63,15.0,9.53,0.87,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,1
2024-05-11 19:32:24,2,6.93,21.01,0.0,9.84,1.07,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,1
2024-05-11 19:32:48,2,2.61,20.64,0.0,10.27,1.19,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,1
2024-05-11 19:33:13,2,1.68,20.44,0.0,10.76,0.97,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,1
2024-05-11 19:33:39,2,3.25,10.7,5.0,9.81,0.58,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,1
2024-05-11 19:34:03,2,2.91,19.54,0.0,9.62,0.95,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,1
2024-05-11 19:34:28,2,1.66,20.13,0.0,9.99,0.75,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,1
2024-05-11 19:34:54,2,1.48,19.59,0.0,9.89,0.92,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,1
2024-05-11 19:35:23,2,3.24,56.67,0.0,10.24,1.15,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,1
2024-05-11 19:35:50,2,2.69,20.49,0.0,9.05,1.1,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,1
2024-05-11 19:36:18,2,2.25,9.77,0.0,9.47,0.82,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,1
2024-05-11 19:36:54,2,1.07,45.72,0.0,10.2,0.94,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,1
2024-05-11 19:37:21,2,3.36,50.82,25.0,10.81,1.34,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,1
2024-05-11 19:37:57,2,1.13,34.47,7.5,11.76,1.14,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,1
2024-05-11 19:38:26,2,1.91,43.01,0.0,11.23,0.47,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,1
2024-05-11 19:39:08,2,0.79,50.71,0.0,10.64,0.9,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,1
2024-05-11 19:39:49,2,0.83,36.43,7.5,9.81,1.14,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,1
2024-05-11 19:40:19,2,1.92,56.81,0.0,11.98,0.76,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,1
2024-05-11 19:40:44,2,4.9,54.13,22.5,10.34,0.68,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,1
2024-05-11 19:41:17,2,0.68,42.8,7.5,9.99,0.59,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,1
2024-05-11 19:42:02,2,0.71,56.32,10.0,10.97,0.94,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,1
2024-05-11 19:42:28,2,1.8,43.18,17.5,9.88,0.94,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,1
2024-05-11 19:43:02,2,1.24,47.71,12.5,12.37,1.47,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,1
2024-05-11 19:43:47,2,0.69,42.93,0.0,8.95,0.94,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,1
2024-05-11 19:44:18,2,1.96,69.62,15.0,1031.94,1.0,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,1
2024-05-11 19:44:45,2,1.33,87.22,0.0,9.88,1.39,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,1
2024-05-11 19:45:37,2,0.23,80.15,0.0,10.73,0.8,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,1
2024-05-11 19:46:03,2,1.53,115.18,20.0,11.11,0.69,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,1
2024-05-11 19:46:47,2,0.73,80.66,0.0,12.83,0.77,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,1
2024-05-11 19:47:52,2,0.19,85.17,12.5,12.03,1.07,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,1
2024-05-11 19:48:24,2,0.87,116.31,20.0,11.17,0.61,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,1
2024-05-11 19:48:53,2,1.04,81.77,15.0,10.08,0.92,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,1
2024-05-11 19:49:26,2,0.82,79.66,45.0,10.32,1.11,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,1
2024-05-11 19:50:00,2,0.65,57.33,22.5,10.6,1.95,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,1
2024-05-11 19:50:58,2,0.2,73.79,0.0,9.61,1.11,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,1
2024-05-11 19:52:09,2,0.33,72.63,20.0,11.64,0.44,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,1
2024-05-11 19:52:54,2,0.34,80.92,0.0,10.81,1.42,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,1
2024-05-11 19:53:26,2,0.88,54.4,40.0,10.61,1.29,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,1
2024-05-11 19:53:54,2,2.22,0.1,0.0,11.17,0.55,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,1
2024-05-11 19:55:08,2,0.18,81.33,0.0,11.9,1.74,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,1
2024-05-11 19:55:34,2,3.1,70.58,0.0,10.44,1.52,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,1
2024-05-11 19:56:16,2,0.41,82.07,15.0,10.45,1.72,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,1
2024-05-11 19:57:36,2,0.28,84.22,0.0,10.23,0.66,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,1
2024-05-11 19:58:04,2,1.29,70.86,25.0,10.16,1.78,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,1
2024-05-11 19:58:54,2,0.63,22.86,42.5,1043.7,1.09,"up xrv1,2,3",Redistribution,S1,S3,S3,100,1670,1
2024-05-11 20:00:07,2,0.17,110.18,2.5,9.72,2.58,"up xrv1,2,3",Redistribution,S1,S3,S3,100,1670,1
2024-05-11 20:00:33,2,1.76,88.1,0.0,10.85,2.07,"up xrv1,2,3",Redistribution,S1,S3,S3,100,1670,1
2024-05-11 20:01:09,2,1.11,113.3,12.5,10.06,1.56,"up xrv1,2,3",Redistribution,S1,S3,S3,100,1670,1
2024-05-11 20:01:41,2,0.78,115.37,20.0,10.0,1.47,"up xrv1,2,3",Redistribution,S1,S3,S3,100,1670,1
2024-05-11 20:02:12,2,1.67,112.97,0.0,10.79,1.28,"up xrv1,2,3",Redistribution,S1,S3,S3,100,1670,1
2024-05-11 20:02:40,2,2.61,0.09,17.5,9.97,0.96,"up xrv1,2,3",Redistribution,S1,S3,S3,100,1670,1
2024-05-11 20:03:09,2,1.32,109.62,37.5,1026.5,0.48,"up xrv1,2,3",Redistribution,S1,S3,S3,100,1670,1
2024-05-11 20:03:41,2,1.95,109.26,52.5,1015.83,1.08,"up xrv1,2,3",Redistribution,S1,S3,S3,100,1670,1
2024-05-11 20:04:27,2,0.35,87.77,15.0,10.55,1.42,"up xrv1,2,3",Redistribution,S1,S3,S3,100,1670,1
2024-05-11 20:05:27,2,0.36,30.38,5.0,13.76,0.76,"up xrv1,2,3",Redistribution,S1,S3,S3,100,1670,1
2024-05-11 20:06:19,2,0.16,0.07,0.0,10.78,0.57,"up xrv1,2,3",Redistribution,S1,S3,S3,100,1670,1
2024-05-11 20:07:19,2,0.16,90.86,12.5,12.51,0.84,"up xrv1,2,3",Redistribution,S1,S3,S3,100,1670,1
2024-05-11 20:08:19,2,0.43,99.03,2.5,10.16,0.65,"up xrv1,2,3",Redistribution,S1,S3,S3,100,1670,1
2024-05-11 20:08:48,2,1.18,110.45,15.0,10.45,0.87,"up xrv1,2,3",Redistribution,S1,S3,S3,100,1670,1
2024-05-11 20:09:27,2,1.12,56.33,45.0,1024.04,1.05,"up xrv1,2,3",Redistribution,S1,S3,S3,100,1670,1
2024-05-11 21:32:48,2,1.49,0.15,15.0,10.5,1.13,"up xrv1,2,3",Redistribution,S1,S3,S3,0,0,2
2024-05-11 21:33:12,2,2.79,0.6,0.0,9.97,0.36,"up xrv1,2,3",Redistribution,S1,S3,S3,0,0,2
2024-05-11 21:33:42,2,1.76,0.14,0.0,11.24,0.68,"up xrv1,2,3",Redistribution,S1,S3,S3,0,0,2
2024-05-11 21:34:10,2,2.51,0.05,0.0,10.39,0.33,"up xrv1,2,3",Redistribution,S1,S3,S3,0,0,2
2024-05-11 21:34:34,2,2.39,0.07,0.0,10.39,0.84,"up xrv1,2,3",Redistribution,S1,S3,S3,0,0,2
2024-05-11 21:34:58,2,2.36,0.11,0.0,10.25,0.44,"up xrv1,2,3",Redistribution,S1,S3,S3,0,0,2
2024-05-11 21:35:22,2,2.37,0.55,0.0,10.34,0.59,"up xrv1,2,3",Redistribution,S1,S3,S3,0,0,2
2024-05-11 21:35:51,2,1.93,11.32,0.0,9.55,0.54,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:36:15,2,2.57,9.89,0.0,10.27,0.79,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:36:42,2,2.54,11.4,0.0,9.49,1.08,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:37:06,2,5.09,15.03,0.0,10.31,1.95,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:37:32,2,3.32,12.98,12.5,9.88,0.87,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:38:02,2,1.98,0.07,0.0,10.85,0.64,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:38:35,2,1.31,11.55,0.0,9.73,0.77,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:39:04,2,1.96,11.93,0.0,10.45,0.79,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:39:33,2,2.12,10.88,0.0,10.75,1.35,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:39:59,2,3.28,6.59,17.5,10.6,0.54,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:40:23,2,2.85,11.47,0.0,10.19,0.66,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:40:48,2,2.05,11.16,7.5,10.92,0.88,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:41:14,2,1.46,12.59,0.0,9.78,0.63,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:41:42,2,2.11,13.02,0.0,11.58,1.37,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:42:06,2,2.97,14.11,7.5,9.93,0.48,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:42:35,2,2.02,12.78,0.0,9.24,0.41,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:43:02,2,2.88,15.61,7.5,10.16,0.94,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:43:30,2,2.29,16.28,0.0,10.43,0.58,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:43:55,2,2.01,4.63,0.0,10.15,0.63,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:44:26,2,1.63,11.11,5.0,10.9,0.54,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:44:56,2,1.64,14.38,0.0,8.91,1.06,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:45:23,2,1.42,6.15,0.0,10.27,0.75,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:45:53,2,2.68,10.59,5.0,10.84,0.84,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:46:26,2,1.38,13.87,15.0,9.84,0.5,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:46:56,2,1.81,14.41,0.0,10.27,0.85,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:47:20,2,2.58,5.02,0.0,11.12,1.33,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:47:46,2,1.76,18.07,0.0,10.38,0.71,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:48:15,2,1.85,13.81,0.0,10.51,1.03,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:48:42,2,1.39,5.2,0.0,15.55,0.77,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:49:10,2,2.19,0.05,0.0,11.79,0.48,"up xrv1,2,3",Redistribution,S1,S3,S3,10,167,2
2024-05-11 21:49:37,2,2.73,20.94,7.5,9.62,0.32,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:50:11,2,1.4,19.69,2.5,1037.03,1.17,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:50:42,2,1.72,20.69,7.5,9.98,0.96,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:51:06,2,2.38,20.14,0.0,9.1,0.84,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:51:34,2,2.28,21.07,0.0,10.61,1.16,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:52:08,2,1.24,20.4,2.5,8.66,0.9,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:52:32,2,5.27,20.47,2.5,9.43,0.9,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:53:05,2,1.37,20.96,0.0,9.66,1.13,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:53:31,2,1.51,20.72,0.0,10.21,1.57,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:53:57,2,1.74,20.61,5.0,9.79,1.07,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:54:29,2,1.46,20.06,12.5,9.56,1.91,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:55:00,2,1.66,19.89,5.0,9.98,0.68,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:55:30,2,1.88,20.02,0.0,10.32,0.95,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:55:55,2,1.73,14.03,0.0,10.24,0.82,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:56:19,2,2.37,19.78,10.0,10.31,0.72,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:56:43,2,2.65,20.47,0.0,10.13,1.0,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:57:14,2,1.73,19.66,10.0,10.3,0.48,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:57:55,2,0.83,20.55,0.0,9.76,1.32,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:58:21,2,3.37,17.18,10.0,11.45,0.61,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:58:53,2,1.45,20.75,0.0,10.49,0.92,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:59:23,2,1.8,20.5,0.0,10.24,0.67,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 21:59:49,2,1.47,10.3,0.0,8.66,0.89,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 22:00:15,2,1.67,19.79,10.0,12.29,1.15,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 22:00:39,2,2.39,20.4,0.0,10.58,3.43,"up xrv1,2,3",Redistribution,S1,S3,S3,20,334,2
2024-05-11 22:01:12,2,1.43,7.18,0.0,9.88,1.56,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:01:36,2,2.35,1.33,0.0,10.53,0.7,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:02:09,2,0.7,100.03,10.0,10.63,1.77,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:02:48,2,0.48,40.89,12.5,10.14,0.74,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:03:59,2,0.16,46.17,0.0,10.26,1.01,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:04:52,2,0.26,63.21,27.500000000000004,9.86,1.33,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:06:17,2,0.16,31.8,0.0,10.39,1.72,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:07:07,2,0.28,50.62,0.0,9.73,0.95,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:08:53,2,0.16,19.27,10.0,10.04,1.24,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:09:24,2,0.96,6.46,45.0,9.81,1.04,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:11:23,2,0.16,64.29,7.5,1043.53,0.36,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:11:53,2,1.13,71.55,25.0,1018.6,0.89,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:12:25,2,1.29,58.6,27.500000000000004,13.18,1.12,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:13:27,2,0.21,58.29,0.0,10.29,0.95,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:14:05,2,0.47,56.18,12.5,8.93,0.97,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:14:33,2,2.51,1.19,0.0,10.41,0.81,"up xrv1,2,3",Redistribution,S1,S3,S3,50,835,2
2024-05-11 22:15:02,2,1.98,72.08,0.0,10.42,3.66,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:15:30,2,1.59,0.09,25.0,10.5,0.0,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:17:53,2,0.11,110.19,52.5,10.25,0.37,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:18:32,2,0.52,113.58,47.5,10.79,0.92,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:18:58,2,1.66,86.53,15.0,10.52,0.38,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:19:24,2,1.65,107.71,7.5,10.71,2.78,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:19:59,2,1.47,71.65,0.0,9.59,1.2,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:20:55,2,3.48,0.15,25.0,10.46,0.63,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
2024-05-11 22:21:24,2,2.55,0.11,12.5,10.11,0.72,"up xrv1,2,3",Redistribution,S1,S3,S3,80,1336,2
